id,prefectureCode,municipalityCode,name,nameKana,municipalityType,entityType,parentMunicipality,lifecycleStatus,officialUrl,sourceUrl
jp-20404,20,204048,阿南町,あなんちょう,town,municipality,,current,http://www.town.anan.nagano.jp/,https://www.pref.nagano.lg.jp/shichoson/kensei/shichoson/gappei/gappei/mejiiko/ichiran/
jp-20407,20,204072,阿智村,あちむら,village,municipality,,current,https://www.vill.achi.lg.jp/,https://www.pref.nagano.lg.jp/shichoson/kensei/shichoson/gappei/gappei/mejiiko/ichiran/
jp-20409,20,204099,平谷村,ひらやむら,village,municipality,,current,http://hirayamura.jp/,https://www.pref.nagano.lg.jp/shichoson/kensei/shichoson/gappei/gappei/mejiiko/ichiran/
jp-20410,20,204102,根羽村,ねばむら,village,municipality,,current,http://nebamura.jp/,https://www.pref.nagano.lg.jp/shichoson/kensei/shichoson/gappei/gappei/mejiiko/ichiran/
jp-20411,20,204110,下條村,しもじょうむら,village,municipality,,current,http://www.vill-shimojo.jp/,https://www.pref.nagano.lg.jp/shichoson/kensei/shichoson/gappei/gappei/mejiiko/ichiran/
jp-20412,20,204129,売木村,うるぎむら,village,municipality,,current,http://www.urugi.jp/,https://www.pref.nagano.lg.jp/shichoson/kensei/shichoson/gappei/gappei/mejiiko/ichiran/
jp-20413,20,204137,天龍村,てんりゅうむら,village,municipality,,current,http://www.vill-tenryu.jp/,https://www.pref.nagano.lg.jp/shichoson/kensei/shichoson/gappei/gappei/mejiiko/ichiran/
jp-20414,20,204145,泰阜村,やすおかむら,village,municipality,,current,https://www.vill.yasuoka.nagano.jp/,https://www.pref.nagano.lg.jp/shichoson/kensei/shichoson/gappei/gappei/mejiiko/ichiran/
jp-20415,20,204153,喬木村,たかぎむら,village,municipality,,current,https://www.vill.takagi.lg.jp/,https://www.pref.nagano.lg.jp/shichoson/kensei/shichoson/gappei/gappei/mejiiko/ichiran/
jp-20416,20,204161,豊丘村,とよおかむら,village,municipality,,current,https://www.vill.nagano-toyooka.lg.jp/,https://www.pref.nagano.lg.jp/shichoson/kensei/shichoson/gappei/gappei/mejiiko/ichiran/
jp-20417,20,204170,大鹿村,おおしかむら,village,municipality,,current,https://www.vill.ooshika.nagano.jp/,https://www.pref.nagano.lg.jp/shichoson/kensei/shichoson/gappei/gappei/mejiiko/ichiran/
jp-20422,20,204226,上松町,あげまつまち,town,municipality,,current,https://www.town.agematsu.nagano.jp/,https://www.pref.nagano.lg.jp/shichoson/kensei/shichoson/gappei/gappei/mejiiko/ichiran/
jp-20423,20,204234,南木曽町,なぎそまち,town,municipality,,current,https://www.town.nagiso.nagano.jp/,https://www.pref.nagano.lg.jp/shichoson/kensei/shichoson/gappei/gappei/mejiiko/ichiran/
jp-20425,20,204250,木祖村,きそむら,village,municipality,,current,https://www.vill.kiso.nagano.jp/,https://www.pref.nagano.lg.jp/shichoson/kensei/shichoson/gappei/gappei/mejiiko/ichiran/
jp-20429,20,204293,王滝村,おうたきむら,village,municipality,,current,http://www.vill.otaki.nagano.jp/,https://www.pref.nagano.lg.jp/shichoson/kensei/shichoson/gappei/gappei/mejiiko/ichiran/
jp-20430,20,204307,大桑村,おおくわむら,village,municipality,,current,https://www.vill.okuwa.lg.jp/,https://www.pref.nagano.lg.jp/shichoson/kensei/shichoson/gappei/gappei/mejiiko/ichiran/
jp-20432,20,204323,木曽町,きそまち,town,municipality,,current,https://www.town-kiso.com/,https://www.pref.nagano.lg.jp/shichoson/kensei/shichoson/gappei/gappei/mejiiko/ichiran/
jp-20446,20,204463,麻績村,おみむら,village,municipality,,current,https://www.vill.omi.nagano.jp/,https://www.pref.nagano.lg.jp/shichoson/kensei/shichoson/gappei/gappei/mejiiko/ichiran/
jp-20448,20,204480,生坂村,いくさかむら,village,municipality,,current,https://www.village.ikusaka.nagano.jp/,https://www.pref.nagano.lg.jp/shichoson/kensei/shichoson/gappei/gappei/mejiiko/ichiran/
jp-20450,20,204501,山形村,やまがたむら,village,municipality,,current,https://www.vill.yamagata.nagano.jp/,https://www.pref.nagano.lg.jp/shichoson/kensei/shichoson/gappei/gappei/mejiiko/ichiran/
jp-20451,20,204510,朝日村,あさひむら,village,municipality,,current,https://www.vill.asahi.nagano.jp/,https://www.pref.nagano.lg.jp/shichoson/kensei/shichoson/gappei/gappei/mejiiko/ichiran/
jp-20452,20,204528,筑北村,ちくほくむら,village,municipality,,current,https://www.vill.chikuhoku.lg.jp/,https://www.pref.nagano.lg.jp/shichoson/kensei/shichoson/gappei/gappei/mejiiko/ichiran/
jp-20481,20,204811,池田町,いけだまち,town,municipality,,current,http://www.ikedamachi.net/,https://www.pref.nagano.lg.jp/shichoson/kensei/shichoson/gappei/gappei/mejiiko/ichiran/
jp-20482,20,204820,松川村,まつかわむら,village,municipality,,current,https://www.vill.matsukawa.nagano.jp/,https://www.pref.nagano.lg.jp/shichoson/kensei/shichoson/gappei/gappei/mejiiko/ichiran/
jp-20485,20,204854,白馬村,はくばむら,village,municipality,,current,https://www.vill.hakuba.lg.jp/,https://www.pref.nagano.lg.jp/shichoson/kensei/shichoson/gappei/gappei/mejiiko/ichiran/
jp-20486,20,204862,小谷村,おたりむら,village,municipality,,current,https://www.vill.otari.nagano.jp/,https://www.pref.nagano.lg.jp/shichoson/kensei/shichoson/gappei/gappei/mejiiko/ichiran/
jp-20521,20,205214,坂城町,さかきまち,town,municipality,,current,https://www.town.sakaki.nagano.jp/,https://www.pref.nagano.lg.jp/shichoson/kensei/shichoson/gappei/gappei/mejiiko/ichiran/
jp-20541,20,205419,小布施町,おぶせまち,town,municipality,,current,https://www.town.obuse.nagano.jp/,https://www.pref.nagano.lg.jp/shichoson/kensei/shichoson/gappei/gappei/mejiiko/ichiran/
jp-20543,20,205435,高山村,たかやまむら,village,municipality,,current,https://www.vill.takayama.nagano.jp/,https://www.pref.nagano.lg.jp/shichoson/kensei/shichoson/gappei/gappei/mejiiko/ichiran/
jp-20561,20,205613,山ノ内町,やまのうちまち,town,municipality,,current,https://www.town.yamanouchi.nagano.jp/,https://www.pref.nagano.lg.jp/shichoson/kensei/shichoson/gappei/gappei/mejiiko/ichiran/
jp-20562,20,205621,木島平村,きじまだいらむら,village,municipality,,current,https://www.vill.kijimadaira.lg.jp/,https://www.pref.nagano.lg.jp/shichoson/kensei/shichoson/gappei/gappei/mejiiko/ichiran/
jp-20563,20,205630,野沢温泉村,のざわおんせんむら,village,municipality,,current,https://www.vill.nozawaonsen.nagano.jp/,https://www.pref.nagano.lg.jp/shichoson/kensei/shichoson/gappei/gappei/mejiiko/ichiran/
jp-20583,20,205834,信濃町,しなのまち,town,municipality,,current,https://www.town.shinano.lg.jp/,https://www.pref.nagano.lg.jp/shichoson/kensei/shichoson/gappei/gappei/mejiiko/ichiran/
jp-20588,20,205885,小川村,おがわむら,village,municipality,,current,https://www.vill.ogawa.nagano.jp/,https://www.pref.nagano.lg.jp/shichoson/kensei/shichoson/gappei/gappei/mejiiko/ichiran/
jp-20590,20,205907,飯綱町,いいづなまち,town,municipality,,current,https://www.town.iizuna.nagano.jp/,https://www.pref.nagano.lg.jp/shichoson/kensei/shichoson/gappei/gappei/mejiiko/ichiran/
jp-20602,20,206024,栄村,さかえむら,village,municipality,,current,http://www.vill.sakae.nagano.jp/,https://www.pref.nagano.lg.jp/shichoson/kensei/shichoson/gappei/gappei/mejiiko/ichiran/
jp-21201,21,212016,岐阜市,ぎふし,city,municipality,,current,http://www.city.gifu.lg.jp/,https://www.pref.gifu.lg.jp/page/6058.html
jp-21202,21,212024,大垣市,おおがきし,city,municipality,,current,http://www.city.ogaki.lg.jp/,https://www.pref.gifu.lg.jp/page/6058.html
jp-21203,21,212032,高山市,たかやまし,city,municipality,,current,http://www.city.takayama.lg.jp/,https://www.pref.gifu.lg.jp/page/6058.html
jp-21204,21,212040,多治見市,たじみし,city,municipality,,current,http://www.city.tajimi.lg.jp/,https://www.pref.gifu.lg.jp/page/6058.html
jp-21205,21,212059,関市,せきし,city,municipality,,current,http://www.city.seki.gifu.jp/,https://www.pref.gifu.lg.jp/page/6058.html
jp-21206,21,212067,中津川市,なかつがわし,city,municipality,,current,http://www.city.nakatsugawa.gifu.jp/,https://www.pref.gifu.lg.jp/page/6058.html
jp-21207,21,212075,美濃市,みのし,city,municipality,,current,http://www.city.mino.gifu.jp/,https://www.pref.gifu.lg.jp/page/6058.html
jp-21208,21,212083,瑞浪市,みずなみし,city,municipality,,current,http://www.city.mizunami.lg.jp/,https://www.pref.gifu.lg.jp/page/6058.html
jp-21209,21,212091,羽島市,はしまし,city,municipality,,current,http://www.city.hashima.gifu.jp/,https://www.pref.gifu.lg.jp/page/6058.html
jp-21210,21,212105,恵那市,えなし,city,municipality,,current,http://www.city.ena.lg.jp/,https://www.pref.gifu.lg.jp/page/6058.html
jp-21211,21,212113,美濃加茂市,みのかもし,city,municipality,,current,https://www.city.minokamo.lg.jp/,https://www.pref.gifu.lg.jp/page/6058.html
jp-21212,21,212121,土岐市,ときし,city,municipality,,current,http://www.city.toki.lg.jp/,https://www.pref.gifu.lg.jp/page/6058.html
jp-21213,21,212130,各務原市,かかみがはらし,city,municipality,,current,http://www.city.kakamigahara.lg.jp/,https://www.pref.gifu.lg.jp/page/6058.html
jp-21214,21,212148,可児市,かにし,city,municipality,,current,http://www.city.kani.lg.jp/,https://www.pref.gifu.lg.jp/page/6058.html
jp-21215,21,212156,山県市,やまがたし,city,municipality,,current,http://www.city.yamagata.gifu.jp/,https://www.pref.gifu.lg.jp/page/6058.html
jp-21216,21,212164,瑞穂市,みずほし,city,municipality,,current,http://www.city.mizuho.lg.jp/,https://www.pref.gifu.lg.jp/page/6058.html
jp-21217,21,212172,飛騨市,ひだし,city,municipality,,current,http://www.city.hida.gifu.jp/,https://www.pref.gifu.lg.jp/page/6058.html
jp-21218,21,212180,本巣市,もとすし,city,municipality,,current,http://www.city.motosu.lg.jp/,https://www.pref.gifu.lg.jp/page/6058.html
jp-21219,21,212199,郡上市,ぐじょうし,city,municipality,,current,http://www.city.gujo.gifu.jp/,https://www.pref.gifu.lg.jp/page/6058.html
jp-21220,21,212202,下呂市,げろし,city,municipality,,current,http://www.city.gero.lg.jp/,https://www.pref.gifu.lg.jp/page/6058.html
jp-21221,21,212210,海津市,かいづし,city,municipality,,current,https://www.city.kaizu.lg.jp/,https://www.pref.gifu.lg.jp/page/6058.html
jp-21302,21,213020,岐南町,ぎなんちょう,town,municipality,,current,https://www.town.ginan.lg.jp/,https://www.pref.gifu.lg.jp/page/6058.html
jp-21303,21,213039,笠松町,かさまつちょう,town,municipality,,current,http://www.town.kasamatsu.gifu.jp/,https://www.pref.gifu.lg.jp/page/6058.html
jp-21341,21,213411,養老町,ようろうちょう,town,municipality,,current,http://www.town.yoro.gifu.jp/,https://www.pref.gifu.lg.jp/page/6058.html
jp-21361,21,213616,垂井町,たるいちょう,town,municipality,,current,http://www.town.tarui.lg.jp/,https://www.pref.gifu.lg.jp/page/6058.html
jp-21362,21,213624,関ケ原町,せきがはらちょう,town,municipality,,current,http://www.town.sekigahara.gifu.jp/,https://www.pref.gifu.lg.jp/page/6058.html
jp-21381,21,213810,神戸町,ごうどちょう,town,municipality,,current,http://www.town.godo.gifu.jp/,https://www.pref.gifu.lg.jp/page/6058.html
jp-21382,21,213829,輪之内町,わのうちちょう,town,municipality,,current,http://town.wanouchi.gifu.jp/,https://www.pref.gifu.lg.jp/page/6058.html
jp-21383,21,213837,安八町,あんぱちちょう,town,municipality,,current,http://www.town.anpachi.gifu.jp/,https://www.pref.gifu.lg.jp/page/6058.html
jp-21401,21,214019,揖斐川町,いびがわちょう,town,municipality,,current,http://www.town.ibigawa.gifu.jp/,https://www.pref.gifu.lg.jp/page/6058.html
jp-21403,21,214035,大野町,おおのちょう,town,municipality,,current,https://www.town-ono.jp/,https://www.pref.gifu.lg.jp/page/6058.html
jp-21404,21,214043,池田町,いけだちょう,town,municipality,,current,http://www.town.ikeda.gifu.jp/,https://www.pref.gifu.lg.jp/page/6058.html
jp-21421,21,214213,北方町,きたがたちょう,town,municipality,,current,http://www.town.kitagata.gifu.jp/,https://www.pref.gifu.lg.jp/page/6058.html
jp-21501,21,215015,坂祝町,さかほぎちょう,town,municipality,,current,http://www.town.sakahogi.gifu.jp/,https://www.pref.gifu.lg.jp/page/6058.html
jp-21502,21,215023,富加町,とみかちょう,town,municipality,,current,http://www.town.tomika.gifu.jp/,https://www.pref.gifu.lg.jp/page/6058.html
jp-21503,21,215031,川辺町,かわべちょう,town,municipality,,current,http://www.kawabe-gifu.jp/,https://www.pref.gifu.lg.jp/page/6058.html
jp-21504,21,215040,七宗町,ひちそうちょう,town,municipality,,current,http://www.hichiso.jp/,https://www.pref.gifu.lg.jp/page/6058.html
jp-21505,21,215058,八百津町,やおつちょう,town,municipality,,current,https://www.town.yaotsu.lg.jp/,https://www.pref.gifu.lg.jp/page/6058.html
jp-21506,21,215066,白川町,しらかわちょう,town,municipality,,current,http://www.town.shirakawa.lg.jp/,https://www.pref.gifu.lg.jp/page/6058.html
jp-21507,21,215074,東白川村,ひがししらかわむら,village,municipality,,current,http://www.vill.higashishirakawa.gifu.jp/,https://www.pref.gifu.lg.jp/page/6058.html
jp-21521,21,215210,御嵩町,みたけちょう,town,municipality,,current,https://www.town.mitake.lg.jp/,https://www.pref.gifu.lg.jp/page/6058.html
jp-21604,21,216046,白川村,しらかわむら,village,municipality,,current,http://shirakawa-go.org/,https://www.pref.gifu.lg.jp/page/6058.html
jp-22100,22,221007,静岡市,しずおかし,city,municipality,,current,https://www.city.shizuoka.lg.jp/,https://www.pref.shizuoka.jp/sangyoshigoto/kigyoshien/kigyoricchi/1000016/1028378.html
jp-22101,22,221015,葵区,あおいく,administrative_ward,administrative_ward,静岡市,current,,https://www.e-stat.go.jp/municipalities/cities/areacode?page=52
jp-22102,22,221023,駿河区,するがく,administrative_ward,administrative_ward,静岡市,current,,https://www.e-stat.go.jp/municipalities/cities/areacode?page=52
jp-22103,22,221031,清水区,しみずく,administrative_ward,administrative_ward,静岡市,current,,https://www.e-stat.go.jp/municipalities/cities/areacode?page=52
jp-22130,22,221309,浜松市,はままつし,city,municipality,,current,https://www.city.hamamatsu.shizuoka.jp/,https://www.pref.shizuoka.jp/sangyoshigoto/kigyoshien/kigyoricchi/1000016/1028378.html
jp-22138,22,221384,中央区,ちゅうおうく,administrative_ward,administrative_ward,浜松市,current,,https://www.e-stat.go.jp/municipalities/cities/areacode?page=52
jp-22139,22,221392,浜名区,はまなく,administrative_ward,administrative_ward,浜松市,current,,https://www.e-stat.go.jp/municipalities/cities/areacode?page=52
jp-22140,22,221406,天竜区,てんりゅうく,administrative_ward,administrative_ward,浜松市,current,,https://www.e-stat.go.jp/municipalities/cities/areacode?page=52
jp-22203,22,222038,沼津市,ぬまづし,city,municipality,,current,https://www.city.numazu.shizuoka.jp/,https://www.pref.shizuoka.jp/sangyoshigoto/kigyoshien/kigyoricchi/1000016/1028378.html
jp-22205,22,222054,熱海市,あたみし,city,municipality,,current,https://www.city.atami.lg.jp/,https://www.pref.shizuoka.jp/sangyoshigoto/kigyoshien/kigyoricchi/1000016/1028378.html
jp-22206,22,222062,三島市,みしまし,city,municipality,,current,https://www.city.mishima.shizuoka.jp/,https://www.pref.shizuoka.jp/sangyoshigoto/kigyoshien/kigyoricchi/1000016/1028378.html
jp-22207,22,222070,富士宮市,ふじのみやし,city,municipality,,current,https://www.city.fujinomiya.lg.jp/,https://www.pref.shizuoka.jp/sangyoshigoto/kigyoshien/kigyoricchi/1000016/1028378.html
jp-22208,22,222089,伊東市,いとうし,city,municipality,,current,https://www.city.ito.shizuoka.jp/,https://www.pref.shizuoka.jp/sangyoshigoto/kigyoshien/kigyoricchi/1000016/1028378.html
jp-22209,22,222097,島田市,しまだし,city,municipality,,current,https://www.city.shimada.shizuoka.jp/,https://www.pref.shizuoka.jp/sangyoshigoto/kigyoshien/kigyoricchi/1000016/1028378.html
jp-22210,22,222100,富士市,ふじし,city,municipality,,current,https://www.city.fuji.shizuoka.jp/,https://www.pref.shizuoka.jp/sangyoshigoto/kigyoshien/kigyoricchi/1000016/1028378.html
jp-22211,22,222119,磐田市,いわたし,city,municipality,,current,https://www.city.iwata.shizuoka.jp/,https://www.pref.shizuoka.jp/sangyoshigoto/kigyoshien/kigyoricchi/1000016/1028378.html
jp-22212,22,222127,焼津市,やいづし,city,municipality,,current,https://www.city.yaizu.lg.jp/,https://www.pref.shizuoka.jp/sangyoshigoto/kigyoshien/kigyoricchi/1000016/1028378.html
jp-22213,22,222135,掛川市,かけがわし,city,municipality,,current,https://www.city.kakegawa.shizuoka.jp/,https://www.pref.shizuoka.jp/sangyoshigoto/kigyoshien/kigyoricchi/1000016/1028378.html
jp-22214,22,222143,藤枝市,ふじえだし,city,municipality,,current,https://www.city.fujieda.shizuoka.jp/,https://www.pref.shizuoka.jp/sangyoshigoto/kigyoshien/kigyoricchi/1000016/1028378.html
jp-22215,22,222151,御殿場市,ごてんばし,city,municipality,,current,https://www.city.gotemba.lg.jp/,https://www.pref.shizuoka.jp/sangyoshigoto/kigyoshien/kigyoricchi/1000016/1028378.html
jp-22216,22,222160,袋井市,ふくろいし,city,municipality,,current,https://www.city.fukuroi.shizuoka.jp/,https://www.pref.shizuoka.jp/sangyoshigoto/kigyoshien/kigyoricchi/1000016/1028378.html
jp-22219,22,222194,下田市,しもだし,city,municipality,,current,https://www.city.shimoda.shizuoka.jp/,https://www.pref.shizuoka.jp/sangyoshigoto/kigyoshien/kigyoricchi/1000016/1028378.html
jp-22220,22,222208,裾野市,すそのし,city,municipality,,current,https://www.city.susono.shizuoka.jp/,https://www.pref.shizuoka.jp/sangyoshigoto/kigyoshien/kigyoricchi/1000016/1028378.html
jp-22221,22,222216,湖西市,こさいし,city,municipality,,current,https://www.city.kosai.shizuoka.jp/,https://www.pref.shizuoka.jp/sangyoshigoto/kigyoshien/kigyoricchi/1000016/1028378.html
jp-22222,22,222224,伊豆市,いずし,city,municipality,,current,https://www.city.izu.shizuoka.jp/,https://www.pref.shizuoka.jp/sangyoshigoto/kigyoshien/kigyoricchi/1000016/1028378.html
jp-22223,22,222232,御前崎市,おまえざきし,city,municipality,,current,https://www.city.omaezaki.shizuoka.jp/,https://www.pref.shizuoka.jp/sangyoshigoto/kigyoshien/kigyoricchi/1000016/1028378.html
jp-22224,22,222240,菊川市,きくがわし,city,municipality,,current,https://www.city.kikugawa.shizuoka.jp/,https://www.pref.shizuoka.jp/sangyoshigoto/kigyoshien/kigyoricchi/1000016/1028378.html
jp-22225,22,222259,伊豆の国市,いずのくにし,city,municipality,,current,https://www.city.izunokuni.shizuoka.jp/,https://www.pref.shizuoka.jp/sangyoshigoto/kigyoshien/kigyoricchi/1000016/1028378.html
jp-22226,22,222267,牧之原市,まきのはらし,city,municipality,,current,https://www.city.makinohara.shizuoka.jp/,https://www.pref.shizuoka.jp/sangyoshigoto/kigyoshien/kigyoricchi/1000016/1028378.html
jp-22301,22,223018,東伊豆町,ひがしいずちょう,town,municipality,,current,https://www.town.higashiizu.lg.jp/,https://www.pref.shizuoka.jp/sangyoshigoto/kigyoshien/kigyoricchi/1000016/1028378.html
jp-22302,22,223026,河津町,かわづちょう,town,municipality,,current,https://www.town.kawazu.shizuoka.jp/,https://www.pref.shizuoka.jp/sangyoshigoto/kigyoshien/kigyoricchi/1000016/1028378.html
jp-22304,22,223042,南伊豆町,みなみいずちょう,town,municipality,,current,https://www.town.minamiizu.shizuoka.jp/,https://www.pref.shizuoka.jp/sangyoshigoto/kigyoshien/kigyoricchi/1000016/1028378.html
jp-22305,22,223050,松崎町,まつざきちょう,town,municipality,,current,https://www.town.matsuzaki.shizuoka.jp/,https://www.pref.shizuoka.jp/sangyoshigoto/kigyoshien/kigyoricchi/1000016/1028378.html
jp-22306,22,223069,西伊豆町,にしいずちょう,town,municipality,,current,https://www.town.nishiizu.shizuoka.jp/,https://www.pref.shizuoka.jp/sangyoshigoto/kigyoshien/kigyoricchi/1000016/1028378.html
jp-22325,22,223255,函南町,かんなみちょう,town,municipality,,current,https://www.town.kannami.shizuoka.jp/,https://www.pref.shizuoka.jp/sangyoshigoto/kigyoshien/kigyoricchi/1000016/1028378.html
jp-22341,22,223417,清水町,しみずちょう,town,municipality,,current,https://www.town.shimizu.shizuoka.jp/,https://www.pref.shizuoka.jp/sangyoshigoto/kigyoshien/kigyoricchi/1000016/1028378.html
jp-22342,22,223425,長泉町,ながいずみちょう,town,municipality,,current,https://www.town.nagaizumi.lg.jp/,https://www.pref.shizuoka.jp/sangyoshigoto/kigyoshien/kigyoricchi/1000016/1028378.html
jp-22344,22,223441,小山町,おやまちょう,town,municipality,,current,https://www.fuji-oyama.jp/,https://www.pref.shizuoka.jp/sangyoshigoto/kigyoshien/kigyoricchi/1000016/1028378.html
jp-22424,22,224243,吉田町,よしだちょう,town,municipality,,current,https://www.town.yoshida.shizuoka.jp/,https://www.pref.shizuoka.jp/sangyoshigoto/kigyoshien/kigyoricchi/1000016/1028378.html
jp-22429,22,224294,川根本町,かわねほんちょう,town,municipality,,current,https://www.town.kawanehon.shizuoka.jp/,https://www.pref.shizuoka.jp/sangyoshigoto/kigyoshien/kigyoricchi/1000016/1028378.html
jp-22461,22,224618,森町,もりまち,town,municipality,,current,https://www.town.morimachi.shizuoka.jp/,https://www.pref.shizuoka.jp/sangyoshigoto/kigyoshien/kigyoricchi/1000016/1028378.html
jp-23100,23,231002,名古屋市,なごやし,city,municipality,,current,https://www.city.nagoya.jp/,https://www.city.nagoya.jp/
jp-23101,23,231010,千種区,ちくさく,administrative_ward,administrative_ward,名古屋市,current,,https://www.e-stat.go.jp/municipalities/cities/areacode?page=54
jp-23102,23,231029,東区,ひがしく,administrative_ward,administrative_ward,名古屋市,current,,https://www.e-stat.go.jp/municipalities/cities/areacode?page=54
jp-23103,23,231037,北区,きたく,administrative_ward,administrative_ward,名古屋市,current,,https://www.e-stat.go.jp/municipalities/cities/areacode?page=54
jp-23104,23,231045,西区,にしく,administrative_ward,administrative_ward,名古屋市,current,,https://www.e-stat.go.jp/municipalities/cities/areacode?page=54
jp-23105,23,231053,中村区,なかむらく,administrative_ward,administrative_ward,名古屋市,current,,https://www.e-stat.go.jp/municipalities/cities/areacode?page=54
jp-23106,23,231061,中区,なかく,administrative_ward,administrative_ward,名古屋市,current,,https://www.e-stat.go.jp/municipalities/cities/areacode?page=54
jp-23107,23,231070,昭和区,しょうわく,administrative_ward,administrative_ward,名古屋市,current,,https://www.e-stat.go.jp/municipalities/cities/areacode?page=54
jp-23108,23,231088,瑞穂区,みずほく,administrative_ward,administrative_ward,名古屋市,current,,https://www.e-stat.go.jp/municipalities/cities/areacode?page=54
jp-23109,23,231096,熱田区,あつたく,administrative_ward,administrative_ward,名古屋市,current,,https://www.e-stat.go.jp/municipalities/cities/areacode?page=54
jp-23110,23,231100,中川区,なかがわく,administrative_ward,administrative_ward,名古屋市,current,,https://www.e-stat.go.jp/municipalities/cities/areacode?page=54
jp-23111,23,231118,港区,みなとく,administrative_ward,administrative_ward,名古屋市,current,,https://www.e-stat.go.jp/municipalities/cities/areacode?page=54
jp-23112,23,231126,南区,みなみく,administrative_ward,administrative_ward,名古屋市,current,,https://www.e-stat.go.jp/municipalities/cities/areacode?page=54
jp-23113,23,231134,守山区,もりやまく,administrative_ward,administrative_ward,名古屋市,current,,https://www.e-stat.go.jp/municipalities/cities/areacode?page=54
jp-23114,23,231142,緑区,みどりく,administrative_ward,administrative_ward,名古屋市,current,,https://www.e-stat.go.jp/municipalities/cities/areacode?page=54
jp-23115,23,231150,名東区,めいとうく,administrative_ward,administrative_ward,名古屋市,current,,https://www.e-stat.go.jp/municipalities/cities/areacode?page=54
jp-23116,23,231169,天白区,てんぱくく,administrative_ward,administrative_ward,名古屋市,current,,https://www.e-stat.go.jp/municipalities/cities/areacode?page=55
jp-23201,23,232017,豊橋市,とよはしし,city,municipality,,current,https://www.city.toyohashi.lg.jp/,https://www.city.toyohashi.lg.jp/
jp-23202,23,232025,岡崎市,おかざきし,city,municipality,,current,https://www.city.okazaki.lg.jp/,https://www.city.okazaki.lg.jp/
jp-23203,23,232033,一宮市,いちのみやし,city,municipality,,current,https://www.city.ichinomiya.aichi.jp/,https://www.city.ichinomiya.aichi.jp/
jp-23204,23,232041,瀬戸市,せとし,city,municipality,,current,https://www.city.seto.aichi.jp/,https://www.city.seto.aichi.jp/
jp-23205,23,232050,半田市,はんだし,city,municipality,,current,https://www.city.handa.lg.jp/,https://www.city.handa.lg.jp/
jp-23206,23,232068,春日井市,かすがいし,city,municipality,,current,https://www.city.kasugai.lg.jp/,https://www.city.kasugai.lg.jp/
jp-23207,23,232076,豊川市,とよかわし,city,municipality,,current,https://www.city.toyokawa.lg.jp/,https://www.city.toyokawa.lg.jp/
jp-23208,23,232084,津島市,つしまし,city,municipality,,current,https://www.city.tsushima.lg.jp/,https://www.city.tsushima.lg.jp/
jp-23209,23,232092,碧南市,へきなんし,city,municipality,,current,https://www.city.hekinan.lg.jp/,https://www.city.hekinan.lg.jp/
jp-23210,23,232106,刈谷市,かりやし,city,municipality,,current,https://www.city.kariya.lg.jp/,https://www.city.kariya.lg.jp/
jp-23211,23,232114,豊田市,とよたし,city,municipality,,current,https://www.city.toyota.aichi.jp/,https://www.city.toyota.aichi.jp/
jp-23212,23,232122,安城市,あんじょうし,city,municipality,,current,https://www.city.anjo.aichi.jp/,https://www.city.anjo.aichi.jp/
jp-23213,23,232130,西尾市,にしおし,city,municipality,,current,https://www.city.nishio.aichi.jp/,https://www.city.nishio.aichi.jp/
jp-23214,23,232149,蒲郡市,がまごおりし,city,municipality,,current,https://www.city.gamagori.lg.jp/,https://www.city.gamagori.lg.jp/
jp-23215,23,232157,犬山市,いぬやまし,city,municipality,,current,https://www.city.inuyama.aichi.jp/,https://www.city.inuyama.aichi.jp/
jp-23216,23,232165,常滑市,とこなめし,city,municipality,,current,https://www.city.tokoname.aichi.jp/,https://www.city.tokoname.aichi.jp/
jp-23217,23,232173,江南市,こうなんし,city,municipality,,current,https://www.city.konan.lg.jp/,https://www.city.konan.lg.jp/
jp-23219,23,232190,小牧市,こまきし,city,municipality,,current,https://www.city.komaki.aichi.jp/,https://www.city.komaki.aichi.jp/
jp-23220,23,232203,稲沢市,いなざわし,city,municipality,,current,https://www.city.inazawa.aichi.jp/,https://www.city.inazawa.aichi.jp/
jp-23221,23,232211,新城市,しんしろし,city,municipality,,current,https://www.city.shinshiro.lg.jp/,https://www.city.shinshiro.lg.jp/
jp-23222,23,232220,東海市,とうかいし,city,municipality,,current,https://www.city.tokai.aichi.jp/,https://www.city.tokai.aichi.jp/
jp-23223,23,232238,大府市,おおぶし,city,municipality,,current,https://www.city.obu.aichi.jp/,https://www.city.obu.aichi.jp/
jp-23224,23,232246,知多市,ちたし,city,municipality,,current,https://www.city.chita.lg.jp/,https://www.city.chita.lg.jp/
jp-23225,23,232254,知立市,ちりゅうし,city,municipality,,current,https://www.city.chiryu.aichi.jp/,https://www.city.chiryu.aichi.jp/
jp-23226,23,232262,尾張旭市,おわりあさひし,city,municipality,,current,https://www.city.owariasahi.lg.jp/,https://www.city.owariasahi.lg.jp/
jp-23227,23,232270,高浜市,たかはまし,city,municipality,,current,https://www.city.takahama.lg.jp/,https://www.city.takahama.lg.jp/
jp-23228,23,232289,岩倉市,いわくらし,city,municipality,,current,https://www.city.iwakura.aichi.jp/,https://www.city.iwakura.aichi.jp/
jp-23229,23,232297,豊明市,とよあけし,city,municipality,,current,https://www.city.toyoake.lg.jp/,https://www.city.toyoake.lg.jp/
jp-23230,23,232300,日進市,にっしんし,city,municipality,,current,https://www.city.nisshin.lg.jp/,https://www.city.nisshin.lg.jp/
